<s> 2000 , Bob Davie , Notre Dame , 0 , 0 , 14 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 6 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Navy , 0 , 0 , 18 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Tulsa , 0 , 0 , 1 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 25 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 24 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2010 , Brian Kelly , Notre Dame , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , South Florida , 16 , FBS Independents , 3 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Michigan , 0 , 0 , 4 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 18 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 3 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 28 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 26 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , USC , 0 , 0 , 14 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 42 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
<s> 2011 , Brian Kelly , Notre Dame , 0 , 0 , 7 </s>
